68,17,-0.002247323879998619,3.066548822398957,-0.9967513102382877
70,12,-0.002461949729999262,3.230426337399443,-0.9936163217609872
72,8,-0.002612322459997732,3.345548206798287,-0.9993916106486843
73,4,-0.002511041399997138,3.278241879497839,-0.9987927274124601
75,0,-0.002391480519999703,3.186937144599776,-0.9921497000315797
68,30,-0.002192420549996634,2.991526771497458,-0.9997650965219312
69,26,-0.002207157769999252,3.008484647099436,-0.9963498367066487
71,22,-0.002154286209998772,2.969395114799073,-0.996119245557905
73,17,-0.002235982689997715,3.034363988698275,-0.9992992368197562
74,13,-0.00227734309000017,3.073158647700128,-0.9999860936321947
76,9,-0.002363237639998556,3.139449280198909,-0.9932769081984217
78,4,-0.002444664569999163,3.208176035099368,-0.9960070847496937
79,1,-0.002389531139999114,3.167010240199331,-0.9982855747618902
76,22,-0.002093142469998126,2.903209193098585,-0.9975565391585963
77,18,-0.002044545979999266,2.871424301399446,-0.9966727515829393
79,14,-0.002047954109999849,2.875531616299886,-0.9987802410948308
81,9,-0.002348682549998403,3.107189406498794,-0.9989967810680952
82,5,-0.002227219369998272,3.022759839098695,-0.9997204290188638
84,1,-0.002217643189998862,3.016567079199141,-0.9984839084228944
84,14,-0.002185604549999187,2.961379344999386,-0.9963271723723627
85,10,-0.001989281709998085,2.819776502298554,-0.9893393717312984
87,6,-0.002206883469998189,2.983143011598632,-0.9882206209157612
88,2,-0.002079656819999497,2.89467398759962,-0.9992472753351161
92,6,-0.002153333379998309,2.925494514898723,-0.9984069950391737
93,2,-0.002160746289998458,2.937125650198836,-0.9970734327140097
